date,spx,vix,vix3m
2015-08-20,2035.72998046875,19.139999389648438,18.829999923706055
2015-08-21,1970.8900146484375,28.030000686645508,23.469999313354492
2015-08-24,1893.2099609375,40.7400016784668,31.139999389648438
2015-08-25,1867.6099853515625,36.02000045776367,29.579999923706055
2015-08-26,1940.510009765625,30.31999969482422,25.649999618530273
2015-08-27,1987.6600341796875,26.100000381469727,24.860000610351562
2015-08-28,1988.8699951171875,26.049999237060547,25.34000015258789
2015-08-31,1972.1800537109375,28.43000030517578,26.530000686645508
2015-09-01,1913.8499755859375,31.399999618530273,29.530000686645508
2015-09-02,1948.8599853515625,26.09000015258789,26.190000534057617
2015-09-03,1951.1300048828125,25.610000610351562,26.200000762939453
2015-09-04,1921.219970703125,27.799999237060547,28.06999969482422
2015-09-08,1969.4100341796875,24.899999618530273,25.690000534057617
2015-09-09,1942.0400390625,26.229999542236328,26.309999465942383
2015-09-10,1952.2900390625,24.3700008392334,25.649999618530273
2015-09-11,1961.050048828125,23.200000762939453,24.68000030517578
2015-09-14,1953.030029296875,24.25,23.700000762939453
2015-09-15,1978.0899658203125,22.540000915527344,23.1200008392334
2015-09-16,1995.31005859375,21.350000381469727,22.329999923706055
2015-09-17,1990.199951171875,21.139999389648438,21.139999389648438
2015-09-18,1958.030029296875,22.280000686645508,23.200000762939453
2015-09-21,1966.969970703125,20.139999389648438,21.59000015258789
2015-09-22,1942.739990234375,22.440000534057617,23.280000686645508
2015-09-23,1938.760009765625,22.1299991607666,22.8799991607666
2015-09-24,1932.239990234375,23.469999313354492,23.459999084472656
2015-09-25,1931.3399658203125,23.6200008392334,24.399999618530273
2015-09-28,1881.77001953125,27.6299991607666,26.3799991607666
2015-09-29,1884.0899658203125,26.829999923706055,26.0
2015-09-30,1920.030029296875,24.5,24.75
2015-10-01,1923.8199462890625,22.549999237060547,23.829999923706055
2015-10-02,1951.3599853515625,20.940000534057617,22.600000381469727
2015-10-05,1987.050048828125,19.540000915527344,21.329999923706055
2015-10-06,1979.9200439453125,19.399999618530273,21.59000015258789
2015-10-07,1995.8299560546875,18.399999618530273,20.709999084472656
2015-10-08,2013.4300537109375,17.420000076293945,20.09000015258789
2015-10-09,2014.8900146484375,17.079999923706055,19.850000381469727
2015-10-12,2017.4599609375,16.170000076293945,19.260000228881836
2015-10-13,2003.68994140625,17.670000076293945,20.5
2015-10-14,1994.239990234375,18.030000686645508,20.809999465942383
2015-10-15,2023.8599853515625,16.049999237060547,19.43000030517578
2015-10-16,2033.1099853515625,15.050000190734863,18.670000076293945
2015-10-19,2033.6600341796875,14.979999542236328,17.860000610351562
2015-10-20,2030.77001953125,15.75,18.600000381469727
2015-10-21,2018.93994140625,16.700000762939453,19.459999084472656
2015-10-22,2052.510009765625,14.449999809265137,17.15999984741211
2015-10-23,2075.14990234375,14.460000038146973,17.479999542236328
2015-10-26,2071.179931640625,15.289999961853027,17.989999771118164
2015-10-27,2065.889892578125,15.430000305175781,18.139999389648438
